type,symbol,exchangeId,localSymbol,description,conid,underConid,isin,cusip,currency,country,isPrimeExchId,isNewPdt,assocEntityId,fcConid
STK,RGL,ASXCEN,RGL,RIVERSGOLD LTD,291951342,,AU000000RGL1,Q8202G105,AUD,AU,,F,e3267022,1
# STK,RGLN,ASX,RGLN,RIVERSGOLD LTD-NEW,560407107,,AU0000212938,,AUD,AU,T,F,e3267022,1
STK,RGN,ASXCEN,RGN,REGION GROUP,600317326,,AU0000253502,Q8501V100,AUD,AU,,F,e1661315,1
STK,RGT,ASX,RGT,ARGENT BIOPHARMA LTD,694705017,,AU0000326647,Q6074E158,AUD,AU,T,F,e1438888,1
STK,RHC,ASXCEN,RHC,RAMSAY HEALTH CARE LTD,12565187,,AU000000RHC8,Q7982Y104,AUD,AU,,F,e1442665,1
STK,RHCPA,CHIXAU,RHCPA,RAMSAY HEALTH CARE LTD CARES,106061288,,AU0000RHCPA4,Q7982Y146,AUD,AU,,F,e1442665,1
STK,RHI,ASXCEN,RHI,RED HILL MINERALS LTD,44204894,,AU000000RHI5,Q8048Z101,AUD,AU,,F,e1439132,1
STK,RHT,ASXCEN,RHT,RESONANCE HEALTH LTD,44204903,,AU000000RHT2,Q8109K100,AUD,AU,,F,e1439134,1
STK,RHY,ASX,RHY,RHYTHM BIOSCIENCES LTD,298710316,,AU000000RHY2,Q8137L104,AUD,AU,T,F,e3273393,1
STK,RIC,CHIXAU,RIC,RIDLEY CORP LTD,13156534,,AU000000RIC6,Q81391106,AUD,AU,,F,e1442666,1
STK,RIE,ASXCEN,RIE,RIEDEL RESOURCES LTD,83530884,,AU000000RIE2,Q8121R109,AUD,AU,,F,e1622040,1
STK,RIL,CHIXAU,RIL,REDIVIUM LTD,669458676,,AU0000310211,Q4471M204,AUD,AU,,F,e1438896,1
# STK,RILN,ASX,RILN,REDIVIUM LTD-NEW SHARES,758845529,,AU0000368003,Q4471N103,AUD,AU,T,F,e1438896,1
STK,RIM,ASX,RIM,RIMFIRE PACIFIC MINING LTD,14065404,,AU000000RIM5,Q81428106,AUD,AU,T,F,e1442667,1
STK,RIO,ASXCEN,RIO,RIO TINTO LIMITED,4109654,,AU000000RIO1,Q81437107,AUD,AU,,F,e1442669,1
STK,RIV,CHIXAU,RIV,RIVCO AUSTRALIA LTD,822731709,,AU0000426512,Q3315S195,AUD,AU,,F,e3230293,1
STK,RKB,ASXCEN,RKB,ROKEBY RESOURCES LTD,800590218,,AU0000406746,Q4886J275,AUD,AU,,F,e1451491,1
STK,RKN,CHIXAU,RKN,RECKON LTD,7153088,,AU000000RKN9,Q80501101,AUD,AU,,F,e1404264,1
STK,RKT,ASXCEN,RKT,ROCKETDNA LTD,636163131,,AU0000282717,Q3151P107,AUD,AU,,F,e3285708,1
STK,RLC,CHIXAU,RLC,REEDY LAGOON CORP LTD,45082379,,AU000000RLC0,Q8049T104,AUD,AU,,F,e1441874,1
STK,RLF,ASXCEN,RLF,RLF AGTECH LTD,557676771,,AU0000210726,Q8146G104,AUD,AU,,F,e4755415,1
STK,RLG,ASXCEN,RLG,ROOLIFE GROUP LTD,394657971,,AU0000069726,Q8162Q101,AUD,AU,,F,e3236553,1
STK,RLT,ASXCEN,RLT,RENERGEN LTD-CDI,370016859,,AU0000046732,S6972T123,AUD,AU,,F,e3353243,1
STK,RMC,ASX,RMC,RESIMAC GROUP LTD,344231281,,AU0000033094,Q8100W103,AUD,AU,T,F,e1442427,1
STK,RMD,CHIXAU,RMD,RESMED INC-CDI,9508748,,AU000000RMD6,U76171104,AUD,AU,,F,e1442670,1
STK,RMI,ASX,RMI,RESOURCE MINERALS INTERNATIO,44205167,,AU000000RMI5,Q81133128,AUD,AU,T,F,e1445627,1
STK,RML,ASXCEN,RML,RESOLUTION MINERALS LTD,393594068,,AU0000067936,Q8068A101,AUD,AU,,F,e3265769,1
STK,RMS,ASXCEN,RMS,RAMELIUS RESOURCES LTD,44205169,,AU000000RMS4,Q7982E108,AUD,AU,,F,e1439198,1
STK,RMX,CHIXAU,RMX,RED MOUNTAIN MINING LTD,93894473,,AU000000RMX4,Q8049A329,AUD,AU,,F,e1634369,1
STK,RMY,ASXCEN,RMY,RMA GLOBAL LTD,324989810,,AU0000013906,Q8137V102,AUD,AU,,F,e3287077,1
STK,RND,CHIXAU,RND,RAND MINING LTD,14065315,,AU000000RND4,Q80155106,AUD,AU,,F,e1442671,1
STK,RNE,ASXCEN,RNE,JANUS ELECTRIC HOLDINGS LTD,257298751,,AU000000RNE2,Q8082W105,AUD,AU,,F,e1438842,1
STK,RNT,ASX,RNT,RENT.COM.AU LTD,197259567,,AU000000RNT0,Q84561135,AUD,AU,T,F,e1442709,1
STK,RNU,ASX,RNU,RENASCOR RESOURCES LTD,81825763,,AU000000RNU8,Q8050V105,AUD,AU,T,F,e1619606,1
STK,RNV,ASXCEN,RNV,RENERVE LTD,744370822,,AU0000358616,Q80810106,AUD,AU,,F,e5804977,1
STK,RNX,ASX,RNX,RENEGADE EXPLORATION LTD,316800657,,AU0000009839,Q8080Z100,AUD,AU,T,F,e1439064,1
STK,ROC,ASX,ROC,ROCKETBOOTS LTD,530880703,,AU0000182545,Q8153Q102,AUD,AU,T,F,e1686212,1
STK,ROG,ASX,ROG,RED SKY ENERGY LTD,44480774,,AU000000ROG5,Q8049H167,AUD,AU,T,F,e1439737,1
STK,RON,ASXCEN,RON,RONIN RESOURCES LTD,532600592,,AU0000188849,Q8162R109,AUD,AU,,F,e4596388,1
STK,RPL,ASXCEN,RPL,REGAL PARTNERS LTD,566067910,,AU0000226300,Q93960112,AUD,AU,,F,e3375536,1
STK,RPM,ASXCEN,RPM,RPM AUTOMOTIVE GROUP LTD,374163828,,AU0000051708,Q81550107,AUD,AU,,F,e1444343,1
STK,RR1,CHIXAU,RR1,REACH RESOURCES LTD,525196682,,AU0000186249,Q2261K263,AUD,AU,,F,e1441972,1
STK,RRE,ASX,RRE,RIGHT RESOURCES LTD,826413605,,AU0000422495,Q8140D107,AUD,AU,T,F,e6122886,1
STK,RRL,ASX,RRL,REGIS RESOURCES LTD,47519420,,AU000000RRL8,Q8059N120,AUD,AU,T,F,e1439146,1
STK,RRR,ASX,RRR,REVOLVER RESOURCES HOLDINGS,516336686,,AU0000169559,Q8085H105,AUD,AU,T,F,e4487197,1
STK,RSG,ASXCEN,RSG,RESOLUTE MINING LIMITED,14065384,,AU000000RSG6,Q81068100,AUD,AU,,F,e1442676,1
STK,RTG,ASX,RTG,RTG MINING INC-CDI,153982113,,AU000000RTG4,G7707W178,AUD,AU,T,F,e1620748,1
STK,RTH,ASX,RTH,RAS TECHNOLOGY HOLDINGS LTD,527974151,,AU0000186496,Q79848109,AUD,AU,T,F,e4564738,1
STK,RTR,ASX,RTR,RUMBLE RESOURCES LTD,90431727,,AU000000RTR1,Q8154V100,AUD,AU,T,F,e1630118,1
STK,RUL,ASXCEN,RUL,RPMGLOBAL HOLDINGS LTD,51588993,,AU000000RUL2,Q81551105,AUD,AU,,F,e1451112,1
STK,RVT,ASXCEN,RVT,RICHMOND VANADIUM TECHNOLOGY,602055912,,AU0000248429,Q8109S103,AUD,AU,,F,e5030683,1
STK,RWC,CHIXAU,RWC,RELIANCE WORLDWIDE CORP LTD,231836969,,AU000000RWC7,Q8068F100,AUD,AU,,F,e3107858,1
STK,RWD,ASXCEN,RWD,REWARD MINERALS LTD,44205185,,AU000000RWD5,Q8128U105,AUD,AU,,F,e1439202,1
# STK,RWDN,ASXCEN,RWDN,REWARD MINERALS L-NEW SHARES,677899837,,AU0000318081,Q8128U311,AUD,AU,,F,e1439202,1
STK,RWL,CHIXAU,RWL,RUBICON WATER LTD,511948867,,AU0000170391,Q81552103,AUD,AU,,F,e4459726,1
STK,RXL,ASXCEN,RXL,ROX RESOURCES LTD,44205439,,AU000000RXL6,Q81536106,AUD,AU,,F,e1439260,1
STK,RXR,ASXCEN,RXR,ROBEX RESOURCES INC-CDI,789261794,,AU0000394082,,AUD,AU,,F,e1400319,1
STK,RYD,CHIXAU,RYD,RYDER CAPITAL LTD,208223060,,AU000000RYD1,Q81715106,AUD,AU,,F,e2944981,1
# STK,RYDNA,ASXCEN,RYDNA,RYDER CAPITAL LTD-EX OPTION,533809543,,AU0000190886,,AUD,AU,,F,e2944981,1
STK,RYM,ASX,RYM,RYMAN HEALTHCARE LTD,818574805,,NZRYME0001S4,Q8203F106,AUD,AU,T,F,e1638014,1
STK,RYZ,CHIXAU,RYZ,RYZON MATERIALS LTD,811018028,,AU0000416109,Q5712P179,AUD,AU,,F,e1430010,1
STK,RZI,CHIXAU,RZI,RAIZ INVEST LTD,322584550,,AU0000010761,Q7952U108,AUD,AU,,F,e3285732,1
STK,S2R,ASX,S2R,S2 RESOURCES LTD,206162136,,AU000000S2R9,Q8797V103,AUD,AU,T,F,e2955618,1
STK,S32,ASX,S32,SOUTH32 LTD,193494541,,AU000000S320,Q86668102,AUD,AU,T,F,e2824058,1
STK,S66,ASX,S66,STAR COMBO PHARMA LTD,317788824,,AU0000004798,Q8719B102,AUD,AU,T,F,e3283283,1
STK,SAN,ASXCEN,SAN,SAGALIO ENERGY LTD,199284645,,BMG777791093,G77779109,AUD,AU,,F,e1640061,1
STK,SB2,ASX,SB2,SALTER BROTHERS EMERGING COS,496998013,,AU0000149429,Q2928N106,AUD,AU,T,F,e4358557,1
STK,SBKHB,ASX,SBKHB,SUNCORP-METWAY LTD,110706737,,AU0000SBKHB3,Q8802SAL7,AUD,AU,T,F,e1655626,1
# STK,SBKPA,ASXCEN,SBKPA,SUNCORP METWAY LTD,106061287,,AU0000SBKPA8,Q8802S178,AUD,AU,,F,e1634286,1
STK,SBM,ASX,SBM,ST BARBARA LTD,14065728,,AU000000SBM8,Q8744Q173,AUD,AU,T,F,e1442683,1
# STK,SBMN,ASX,SBMN,ST BARBARA LTD-NEW SHARE,517139096,,AU0000177503,,AUD,AU,T,F,e1442683,1
STK,SBR,ASX,SBR,SABRE RESOURCES LTD,14065467,,AU000000SBR7,Q82157266,AUD,AU,T,F,e1442685,1
STK,SCG,CHIXAU,SCG,SCENTRE GROUP,156106374,,AU000000SCG8,Q8351E109,AUD,AU,,F,e2170686,1
STK,SCN,CHIXAU,SCN,SCORPION MINERALS LTD,344422856,,AU0000033326,Q8378T105,AUD,AU,,F,e1439109,1
STK,SCP,ASXCEN,SCP,SCALARE PARTNERS HOLDINGS LT,740893885,,AU0000361503,Q2039L155,AUD,AU,,F,e3300959,1
STK,SCT,ASXCEN,SCT,SCOUT SECURITY LTD,287226669,,AU000000SCT1,Q8381B109,AUD,AU,,F,e3263261,1
STK,SDF,CHIXAU,SDF,STEADFAST GROUP LTD,132396151,,AU000000SDF8,Q8744R106,AUD,AU,,F,e1679561,1
STK,SDI,ASX,SDI,SDI LIMITED,14065518,,AU000000SDI2,Q8381J102,AUD,AU,T,F,e1442689,1
STK,SDR,CHIXAU,SDR,SITEMINDER LTD,524923847,,AU0000183543,Q8511R107,AUD,AU,,F,e4545055,1
STK,SDV,CHIXAU,SDV,SCIDEV LTD,269386330,,AU000000SDV5,Q8326S100,AUD,AU,,F,e1438810,1
STK,SEA,ASX,SEA,SEA FOREST LTD,834245946,,AU0000430126,,AUD,AU,T,F,e6148529,1
STK,SEC,ASXCEN,SEC,SPHERIA EMERGING CO LTD,298530782,,AU000000SEC3,Q8692N107,AUD,AU,,F,e3273125,1
STK,SEG,ASX,SEG,SPORTS ENTERTAINMENT GROUP L,458196296,,AU0000121907,Q8695F101,AUD,AU,T,F,e1439180,1
STK,SEK,ASXCEN,SEK,SEEK LTD,35880760,,AU000000SEK6,Q8382E102,AUD,AU,,F,e1440439,1
# STK,SEN,ASX,SENDA,SENETAS CORP LTD,811271946,,AU0000416489,,AUD,AU,T,F,e1442692,1
STK,SEQ,ASX,SEQ,SEQUOIA FINANCIAL GROUP LTD,14065685,,AU000000SEQ3,Q5906P134,AUD,AU,T,F,e1415252,1
STK,SER,ASX,SER,STRATEGIC ENERGY RESOURCES,52950431,,AU000000SER1,Q8793A103,AUD,AU,T,F,e1442329,1
STK,SFC,ASX,SFC,SCHAFFER CORPORATION LIMITED,14065508,,AU000000SFC0,Q83522104,AUD,AU,T,F,e1442694,1
STK,SFG,ASX,SFG,SEAFARMS GROUP LTD,188396423,,AU000000SFG1,Q8383E101,AUD,AU,T,F,e1438556,1
STK,SFM,ASXCEN,SFM,SANTA FE MINERALS LTD,292923376,,AU000000SFM9,Q8227L105,AUD,AU,,F,e1636205,1
STK,SFR,CHIXAU,SFR,SANDFIRE RESOURCES LTD,44205219,,AU000000SFR8,Q82191109,AUD,AU,,F,e1439209,1
STK,SFX,ASX,SFX,SHEFFIELD RESOURCES LTD,81825759,,AU000000SFX6,Q8461T103,AUD,AU,T,F,e1619605,1
STK,SGA,ASX,SGA,SARYTOGAN GRAPHITE LTD,574019469,,AU0000212136,Q8248Z109,AUD,AU,T,F,e4859354,1
STK,SGH,ASXCEN,SGH,SGH LTD,742763649,,AU0000364754,Q84384124,AUD,AU,,F,e1442693,1
STK,SGI,ASXCEN,SGI,STEALTH GROUP HOLDINGS LTD,335729779,,AU0000022238,Q8744T102,AUD,AU,,F,e3292643,1
STK,SGLLV,ASX,SGLLV,RICEGROWERS LIMITED,364342232,,AU0000040982,Q81095129,AUD,AU,T,F,e3315041,1
STK,SGM,ASXCEN,SGM,SIMS LTD,36357952,,AU000000SGM7,Q8505L116,AUD,AU,,F,e1403398,1
STK,SGP,ASX,SGP,STOCKLAND,12294108,,AU000000SGP0,Q8773B105,AUD,AU,T,F,e1442698,1
STK,SGQ,CHIXAU,SGQ,ST GEORGE MINING LTD,80935054,,AU000000SGQ8,Q8758Z101,AUD,AU,,F,e1617296,1
STK,SGR,ASX,SGR,STAR ENTERTAINMENT GRP LTD/T,212497612,,AU000000SGR6,Q8719T103,AUD,AU,T,F,e1627658,1
STK,SHA,CHIXAU,SHA,SHAPE AUSTRALIA PTY LTD,532830686,,AU0000189292,Q84717109,AUD,AU,,F,e4597958,1
STK,SHE,ASX,SHE,STONEHORSE ENERGY LTD,378761417,,AU0000054900,Q87499101,AUD,AU,T,F,e1438886,1
STK,SHG,ASXCEN,SHG,SINGULAR HEALTH GROUP LTD,470958854,,AU0000129892,Q8511H109,AUD,AU,,F,e4199761,1
STK,SHJ,CHIXAU,SHJ,SHINE JUSTICE LTD,127664256,,AU000000SHJ1,Q8463U108,AUD,AU,,F,e1670231,1
STK,SHL,CHIXAU,SHL,SONIC HEALTHCARE LTD,12370176,,AU000000SHL7,Q8563C107,AUD,AU,,F,e1442701,1
STK,SHM,ASX,SHM,SHRIRO HOLDINGS LTD,198032471,,AU000000SHM5,Q8477A106,AUD,AU,T,F,e2869093,1
STK,SHN,ASX,SHN,SUNSHINE METALS LTD/AUSTRALI,458196301,,AU0000121808,Q8804N102,AUD,AU,T,F,e1439177,1
STK,SHO,ASXCEN,SHO,SPORTSHERO LTD,263917502,,AU000000SHO1,Q8695E104,AUD,AU,,F,e1451369,1
STK,SHP,ASXCEN,SHP,SOUTH HARZ POTASH LTD,491378166,,AU0000151680,Q8655R103,AUD,AU,,F,e3242861,1
STK,SHV,ASX,SHV,SELECT HARVESTS LTD,14065541,,AU000000SHV6,Q8458J100,AUD,AU,T,F,e1402910,1
STK,SIG,ASXCEN,SIG,SIGMA HEALTHCARE LTD,7549213,,AU000000SIG5,Q8T84B108,AUD,AU,,F,e1440440,1
STK,SIO,ASXCEN,SIO,SIMONDS GROUP LTD,173790760,,AU000000SIO9,Q8T01E102,AUD,AU,,F,e2679418,1
STK,SIQ,ASXCEN,SIQ,SMARTGROUP CORP LTD,159187153,,AU000000SIQ4,Q8515C106,AUD,AU,,F,e2500342,1
STK,SIS,ASX,SIS,SIMBLE SOLUTIONS LTD,308153760,,AU000000SIS0,Q8501G103,AUD,AU,T,F,e3278628,1
STK,SIV,ASXCEN,SIV,SIV CAPITAL LTD,44205240,,AU000000SIV4,Q85010108,AUD,AU,,F,e1439215,1
STK,SIX,ASX,SIX,SPRINTEX LTD,98497825,,AU000000SIX0,Q8700L184,AUD,AU,T,F,e1451174,1
STK,SKC,ASX,SKC,SKY CITY ENTERTAINMENT GROUP,14065611,,NZSKCE0001S2,Q8513Z115,AUD,AU,T,F,e1442704,1
STK,SKK,ASX,SKK,STAKK LTD,752717820,,AU0000378291,Q32595128,AUD,AU,T,F,e1438716,1
STK,SKM,ASX,SKM,SKYLARK MINERALS LTD,752717826,,AU0000378226,Q4971L102,AUD,AU,T,F,e1438903,1
STK,SKN,ASX,SKN,SKIN ELEMENTS LTD,261727750,,AU000000SKN7,Q85135103,AUD,AU,T,F,e3242083,1
STK,SKO,ASX,SKO,SERKO LTD,322962233,,NZSKOE0001S7,Q8458R102,AUD,AU,T,F,e3285966,1
STK,SKS,CHIXAU,SKS,SKS TECHNOLOGIES GROUP LTD,459438297,,AU0000124901,Q8513Q107,AUD,AU,,F,e1442706,1
STK,SKT,ASXCEN,SKT,SKY NETWORK TELEVISION LTD,44205245,,NZSKTE0001S6,Q8514Q155,AUD,AU,,F,e1439216,1
STK,SKY,ASXCEN,SKY,SKY METALS LTD,371588167,,AU0000049637,Q8514D105,AUD,AU,,F,e1439092,1
STK,SLA,CHIXAU,SLA,SOLARA MINERALS LTD,766476607,,AU0000385841,Q5677F109,AUD,AU,,F,e4558634,1
STK,SLB,ASX,SLB,STELAR METALS LTD,550770407,,AU0000207268,Q8710P100,AUD,AU,T,F,e4712510,1
STK,SLC,ASX,SLC,SUPERLOOP LTD,196221709,,AU000000SLC8,Q8800A112,AUD,AU,T,F,e2856543,1
# STK,SLM,ASXCEN,SLM,SOLIS MINERALS LTD,533759564,,AU0000189029,,AUD,AU,,F,e1452267,1
STK,SLS,ASX,SLS,SOLSTICE MINERALS LTD,557964350,,AU0000214157,Q8553A103,AUD,AU,T,F,e4756838,1
STK,SLX,ASXCEN,SLX,SILEX SYSTEMS LTD,4700220,,AU000000SLX4,Q85045104,AUD,AU,,F,e1435221,1
STK,SLZ,ASXCEN,SLZ,SULTAN RESOURCES LTD,329795967,,AU0000016883,Q87960102,AUD,AU,,F,e3289787,1
STK,SM1,CHIXAU,SM1,SYNLAIT MILK LTD,257077417,,NZSMLE0001S9,Q8798P105,AUD,AU,,F,e3237263,1
STK,SMI,ASXCEN,SMI,SANTANA MINERALS LIMITED,128408813,,AU000000SMI3,Q8242B108,AUD,AU,,F,e1671731,1
STK,SMM,CHIXAU,SMM,SOMERSET MINERALS LTD,713212285,,AU0000341232,Q89776191,AUD,AU,,F,e3289701,1
STK,SMN,CHIXAU,SMN,STRUCTURAL MONITORING-CDI,44205253,,AU000000SMN3,G8540D328,AUD,AU,,F,e1439218,1
STK,SMR,CHIXAU,SMR,STANMORE RESOURCES LTD,70847750,,AU000000SMR4,Q8675X106,AUD,AU,,F,e1591483,1
# STK,SMRN,ASXCEN,SMRN,STANMORE RESOURCES LT-NEW,554211563,,AU0000211906,,AUD,AU,,F,e1591483,1
STK,SMS,ASX,SMS,STAR MINERALS LTD,521928212,,AU0000168874,Q87203107,AUD,AU,T,F,e4522291,1
STK,SMX,CHIXAU,SMX,STRATA MINERALS LTD,730232824,,AU0000353658,Q8757Z110,AUD,AU,,F,e4307375,1
# STK,SMXN,ASX,SMXN,SECURITY MATTERS LTD-NEW SHR,493126915,,AU0000148264,,AUD,AU,T,F,e3293696,1
STK,SNC,ASX,SNC,SANDON CAPITAL INVESTMENTS L,140389267,,AU000000SNC4,Q8269G105,AUD,AU,T,F,e1686291,1
STK,SND,ASXCEN,SND,SAUNDERS INTERNATIONAL LTD,47555860,,AU000000SND2,Q8257U108,AUD,AU,,F,e1446923,1
STK,SNG,ASX,SNG,SIREN GOLD LTD,448901962,,AU0000104069,Q850GV104,AUD,AU,T,F,e4027975,1
STK,SNL,ASXCEN,SNL,SUPPLY NETWORK LTD,44205258,,AU000000SNL5,Q8805T108,AUD,AU,,F,e1439219,1
STK,SNM,ASXCEN,SNM,SENTINEL METALS LTD,826748804,,AU0000421307,Q8407M105,AUD,AU,,F,e6123966,1
STK,SNS,ASX,SNS,SENSEN NETWORKS LTD,292824457,,AU000000SNS0,Q8458U105,AUD,AU,T,F,e1440309,1
STK,SNT,CHIXAU,SNT,SYNTARA LTD,670498844,,AU0000312480,Q9030N189,AUD,AU,,F,e1395206,1
STK,SNX,CHIXAU,SNX,SIERRA NEVADA GOLD INC-CDI,559436899,,AU0000211872,,AUD,AU,,F,e4766826,1
STK,SNZ,CHIXAU,SNZ,SUMMERSET GROUP HOLDINGS LTD,131246795,,NZSUME0001S0,Q8794G109,AUD,AU,,F,e1678877,1
STK,SOC,ASX,SOC,SOCO CORP LTD,602416159,,AU0000255747,Q8T20B105,AUD,AU,T,F,e5034744,1
STK,SOL,ASXCEN,SOL,WASHINGTON H SOUL PATTINSON,14066234,,AU000000SOL3,Q85717108,AUD,AU,,F,e1442718,1
STK,SOM,CHIXAU,SOM,SOMNOMED LTD,44205275,,AU000000SOM1,Q8537C100,AUD,AU,,F,e1429905,1
STK,SOP,ASX,SOP,SYNERTEC CORP LTD,296448066,,BMG8651T1201,G8651T120,AUD,AU,T,F,e1442714,1
STK,SOR,ASX,SOR,STRATEGIC ELEMENTS LTD,92674186,,AU000000SOR0,Q8762Q105,AUD,AU,T,F,e1633404,1
# STK,SOVN,ASXCEN,SOVN,SOVEREIGN CLOUD H-NEW SHARES,640189840,,AU0000281784,,AUD,AU,,F,e4118429,1
STK,SP3,CHIXAU,SP3,SPECTUR LTD,284550795,,AU000000SP35,Q86165109,AUD,AU,,F,e3260591,1
STK,SP8,CHIXAU,SP8,STREAMPLAY STUDIO LTD,602240003,,AU0000258816,Q3465N129,AUD,AU,,F,e1442386,1
STK,SPA,CHIXAU,SPA,SPACETALK LTD,455404129,,AU0000117285,Q8694M107,AUD,AU,,F,e1439055,1
STK,SPD,CHIXAU,SPD,SOUTHERN PALLADIUM LTD,566064234,,AU0000220808,Q8629K101,AUD,AU,,F,e4812024,1
STK,SPG,CHIXAU,SPG,SPC GLOBAL HOLDINGS LTD,747745762,,AU0000372724,Q3917Q126,AUD,AU,,F,e1654565,1
STK,SPK,ASXCEN,SPK,SPARK NEW ZEALAND LTD,46536327,,NZTELE0001S4,Q8619N107,AUD,AU,,F,e1434526,1
STK,SPL,CHIXAU,SPL,STARPHARMA HOLDINGS LTD,14065755,,AU000000SPL0,Q87215101,AUD,AU,,F,e1435509,1
STK,SPN,CHIXAU,SPN,SPARC TECHNOLOGIES LTD,454558888,,AU0000115750,Q8T04Z102,AUD,AU,,F,e1442573,1
STK,SPQ,CHIXAU,SPQ,SUPERIOR RESOURCES LTD,47146413,,AU000000SPQ9,Q88007101,AUD,AU,,F,e1446131,1
STK,SPX,ASX,SPX,SPENDA LTD,543497548,,AU0000207540,Q24424139,AUD,AU,T,F,e1440082,1
STK,SPZ,ASX,SPZ,SMART PARKING LTD,130526808,,AU000000SPZ0,Q8515B108,AUD,AU,T,F,e1438770,1
STK,SQX,ASX,SQX,SQX RESOURCES LTD,615014929,,AU0000262008,Q8T490106,AUD,AU,T,F,e5108791,1
STK,SRG,CHIXAU,SRG,SRG GLOBAL LTD,344157198,,AU0000032914,Q8661T101,AUD,AU,,F,e1443836,1
STK,SRH,ASXCEN,SRH,SAFEROADS HOLDINGS LIMITED,44205282,,AU000000SRH4,Q81892103,AUD,AU,,F,e1439224,1
STK,SRJ,CHIXAU,SRJ,SRJ TECHNOLOGIES GROUP -CDI,446038407,,AU0000100695,G8402S108,AUD,AU,,F,e4002777,1
STK,SRK,CHIXAU,SRK,STRIKE RESOURCES LTD,37818691,,AU000000SRK8,Q8789E101,AUD,AU,,F,e1443901,1
STK,SRL,CHIXAU,SRL,SUNRISE ENERGY METALS LTD,481449572,,AU0000143729,Q8804B108,AUD,AU,,F,e1446066,1
STK,SRN,ASXCEN,SRN,SUREFIRE RESOURCES NL,258032846,,AU000000SRN2,Q8805Y107,AUD,AU,,F,e1442379,1
STK,SRR,CHIXAU,SRR,SARAMA RESOURCES LTD,559139894,,AU0000213449,,AUD,AU,,F,e1637553,1
STK,SRT,ASXCEN,SRT,STRATA INVESTMENT HOLDIN-CDI,628454703,,AU0000276149,G9341G148,AUD,AU,,F,e3275155,1
STK,SRV,ASX,SRV,SERVCORP LIMITED,14065556,,AU000000SRV5,Q8461P101,AUD,AU,T,F,e1442727,1
STK,SRZ,CHIXAU,SRZ,STELLAR RESOURCES LTD,44205293,,AU000000SRZ6,Q8710G100,AUD,AU,,F,e1439227,1
STK,SS1,CHIXAU,SS1,SUN SILVER LTD,703164055,,AU0000330474,Q8804P107,AUD,AU,,F,e5609158,1
STK,SSG,CHIXAU,SSG,SHAVER SHOP GROUP LTD,239017440,,AU000000SSG4,Q8479T111,AUD,AU,,F,e3162539,1
STK,SSH,ASX,SSH,SSH GROUP LTD,514634984,,AU0000168627,Q8710M107,AUD,AU,T,F,e1607628,1
STK,SSL,CHIXAU,SSL,SIETEL LIMITED,14065570,,AU000000SSL4,Q8502Q100,AUD,AU,,F,e1442730,1
STK,SSM,ASXCEN,SSM,SERVICE STREAM LTD,44205302,,AU000000SSM2,Q8462H165,AUD,AU,,F,e1439229,1
STK,SST,ASX,SST,STEAMSHIPS TRADING COMPANY,14065762,,PG0008858709,Y8166D107,AUD,AU,T,F,e1442733,1
STK,STG,CHIXAU,STG,STRAKER LTD ,657745673,,NZSTGE0005S5,Q8784V108,AUD,AU,,F,e3294115,1
STK,STH,ASX,STH,STEPCHANGE HOLDINGS LTD,797794504,,AU0000402125,Q8710S104,AUD,AU,T,F,e6019385,1
STK,STK,ASX,STK,STRICKLAND METALS LTD,440634187,,AU0000100901,Q8T79K105,AUD,AU,T,F,e1438639,1
# STK,STKN,ASXCEN,STKN,TRICKLAND METALS LTD-NEW SHR,506296166,,AU0000159519,,AUD,AU,,F,e1438639,1
# STK,STKND,ASX,STKND,STRICKLAND METALS LTD-NEW SH,493127183,,AU0000144305,,AUD,AU,T,F,e1438639,1
STK,STM,CHIXAU,STM,SUNSTONE METALS LTD,288645072,,AU000000STM0,Q8804M104,AUD,AU,,F,e1438635,1
STK,STN,CHIXAU,STN,SATURN METALS LTD,310022544,,AU000000STN8,Q8317P107,AUD,AU,,F,e3279321,1
STK,STO,ASX,STO,SANTOS LIMITED,4109694,,AU000000STO6,Q82869118,AUD,AU,T,F,e1393379,1
STK,STP,ASXCEN,STP,STEP ONE CLOTHING PTY LTD,523641256,,AU0000181174,Q8710N105,AUD,AU,,F,e4535970,1
STK,STX,ASX,STX,STRIKE ENERGY LTD,44205319,,AU000000STX7,Q8782C151,AUD,AU,T,F,e1439233,1
STK,SUH,ASX,SUH,SOUTHERN HEMISPHERE MINING,71472747,,AU000000SUH8,Q8627A113,AUD,AU,T,F,e1447962,1
STK,SUL,ASXCEN,SUL,SUPER RETAIL GROUP LTD,44205320,,AU000000SUL0,Q88009107,AUD,AU,,F,e1439234,1
STK,SUM,CHIXAU,SUM,SUMMIT MINERALS LTD,577995319,,AU0000222895,Q8801K101,AUD,AU,,F,e4884170,1
STK,SUN,ASXCEN,SUN,SUNCORP GROUP LTD,12101107,,AU000000SUN6,Q88040334,AUD,AU,,F,e1442742,1
STK,SUNPE,ASX,SUNPE,SUNCORP GROUP LTD - PUBLIC,148078899,,AU0000SUNPE4,,AUD,AU,T,F,e1691550,1
STK,SUNPF,ASXCEN,SUNPF,SUNCORP GROUP LTD,308851696,,AU0000SUNPF1,,AUD,AU,,F,e1442742,1
STK,SUNPH,CHIXAU,SUNPH,SUNCORP GROUP LTD,396135129,,AU0000064594,,AUD,AU,,F,e1442742,1
